date,medicine_id,medicine_name,category,sales,price,base_criticality,day_of_week,month,year,is_weekend,season,season_name,current_stock,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30
2025-10-25,MED013,Cétirizine 10mg,Antiallergique,15,1200,5,5,10,2025,1,1,rainy,604,37.0,44.0,27.0,19.0,24.0,33.285714285714285,35.142857142857146,34.833333333333336
2025-10-25,MED014,Oméprazole 20mg,Gastrique,21,2500,6,5,10,2025,1,1,rainy,452,51.0,44.0,22.0,29.0,28.0,39.285714285714285,40.785714285714285,38.8
2025-10-25,MED015,Salbutamol inhalateur,Respiratoire,11,4500,7,5,10,2025,1,1,rainy,462,16.0,26.0,7.0,9.0,15.0,18.857142857142858,17.571428571428573,16.366666666666667
2025-10-26,MED001,Paracétamol 500mg,Antalgique,52,1500,9,6,10,2025,1,1,rainy,1333,45.0,114.0,51.0,46.0,73.0,107.0,104.71428571428571,96.53333333333333
2025-10-26,MED002,Amoxicilline 500mg,Antibiotique,42,3500,8,6,10,2025,1,1,rainy,1554,45.0,69.0,39.0,43.0,70.0,64.14285714285714,63.0,63.166666666666664
2025-10-26,MED003,Arthéméther 20mg,Antipaludéen,232,2500,10,6,10,2025,1,1,rainy,7609,242.0,467.0,296.0,288.0,476.0,534.4285714285714,496.7142857142857,500.6
2025-10-26,MED004,SRO (Sel Réhydratation),Réhydratation,48,500,9,6,10,2025,1,1,rainy,1097,32.0,63.0,27.0,44.0,51.0,66.42857142857143,64.42857142857143,61.233333333333334
2025-10-26,MED005,Métronidazole 250mg,Antiparasitaire,35,2000,7,6,10,2025,1,1,rainy,1522,36.0,38.0,35.0,36.0,37.0,51.714285714285715,50.857142857142854,46.96666666666667
2025-10-26,MED006,Ibuprofène 400mg,Anti-inflammatoire,31,1800,6,6,10,2025,1,1,rainy,1166,29.0,77.0,36.0,37.0,75.0,60.57142857142857,61.214285714285715,58.266666666666666
2025-10-26,MED007,Ciprofloxacine 500mg,Antibiotique,18,4000,8,6,10,2025,1,1,rainy,668,17.0,43.0,22.0,29.0,47.0,35.57142857142857,36.0,36.2
2025-10-26,MED008,Quinine 300mg,Antipaludéen,123,5000,9,6,10,2025,1,1,rainy,2757,79.0,196.0,90.0,116.0,156.0,186.71428571428572,194.28571428571428,189.36666666666667
2025-10-26,MED009,ORS + Zinc,Réhydratation,48,800,8,6,10,2025,1,1,rainy,1889,38.0,57.0,33.0,52.0,80.0,67.71428571428571,70.85714285714286,72.63333333333334
2025-10-26,MED010,Ceftriaxone 1g,Antibiotique,12,6000,9,6,10,2025,1,1,rainy,240,16.0,15.0,15.0,11.0,28.0,22.571428571428573,22.642857142857142,21.7
2025-10-26,MED011,Vaccin Méningite,Vaccin,4,8000,10,6,10,2025,1,1,rainy,129,6.0,9.0,5.0,7.0,11.0,9.571428571428571,9.571428571428571,9.566666666666666
2025-10-26,MED012,Moustiquaire imprégnée,Prévention,135,3000,8,6,10,2025,1,1,rainy,5357,118.0,129.0,104.0,99.0,141.0,196.57142857142858,189.0,178.93333333333334
2025-10-26,MED013,Cétirizine 10mg,Antiallergique,20,1200,5,6,10,2025,1,1,rainy,621,15.0,30.0,19.0,23.0,35.0,33.42857142857143,34.92857142857143,34.333333333333336
2025-10-26,MED014,Oméprazole 20mg,Gastrique,20,2500,6,6,10,2025,1,1,rainy,397,21.0,28.0,24.0,25.0,32.0,38.714285714285715,40.42857142857143,38.4
2025-10-26,MED015,Salbutamol inhalateur,Respiratoire,9,4500,7,6,10,2025,1,1,rainy,260,11.0,20.0,10.0,12.0,15.0,18.714285714285715,17.357142857142858,16.166666666666668
2025-10-27,MED001,Paracétamol 500mg,Antalgique,126,1500,9,0,10,2025,0,1,rainy,5491,52.0,109.0,118.0,146.0,45.0,108.14285714285714,103.28571428571429,99.23333333333333
2025-10-27,MED002,Amoxicilline 500mg,Antibiotique,93,3500,8,0,10,2025,0,1,rainy,3085,42.0,55.0,89.0,79.0,51.0,64.71428571428571,64.0,64.56666666666666
2025-10-27,MED003,Arthéméther 20mg,Antipaludéen,530,2500,10,0,10,2025,0,1,rainy,23794,232.0,611.0,842.0,498.0,311.0,489.85714285714283,499.0,507.9
2025-10-27,MED004,SRO (Sel Réhydratation),Réhydratation,95,500,9,0,10,2025,0,1,rainy,3925,48.0,57.0,101.0,81.0,41.0,65.57142857142857,65.42857142857143,63.03333333333333
2025-10-27,MED005,Métronidazole 250mg,Antiparasitaire,59,2000,7,0,10,2025,0,1,rainy,1773,35.0,52.0,80.0,54.0,22.0,48.714285714285715,51.214285714285715,48.2
2025-10-27,MED006,Ibuprofène 400mg,Anti-inflammatoire,79,1800,6,0,10,2025,0,1,rainy,1645,31.0,67.0,99.0,97.0,38.0,57.714285714285715,59.92857142857143,59.63333333333333
2025-10-27,MED007,Ciprofloxacine 500mg,Antibiotique,54,4000,8,0,10,2025,0,1,rainy,2272,18.0,34.0,35.0,37.0,27.0,38.285714285714285,37.214285714285715,37.1
2025-10-27,MED008,Quinine 300mg,Antipaludéen,181,5000,9,0,10,2025,0,1,rainy,3183,123.0,149.0,293.0,295.0,76.0,170.71428571428572,186.14285714285714,192.86666666666667
2025-10-27,MED009,ORS + Zinc,Réhydratation,106,800,8,0,10,2025,0,1,rainy,2458,48.0,56.0,77.0,99.0,31.0,71.85714285714286,71.35714285714286,75.13333333333334
2025-10-27,MED010,Ceftriaxone 1g,Antibiotique,31,6000,9,0,10,2025,0,1,rainy,1112,12.0,22.0,31.0,36.0,12.0,22.571428571428573,22.285714285714285,22.333333333333332
2025-10-27,MED011,Vaccin Méningite,Vaccin,11,8000,10,0,10,2025,0,1,rainy,433,4.0,12.0,14.0,13.0,4.0,9.142857142857142,9.428571428571429,9.8
2025-10-27,MED012,Moustiquaire imprégnée,Prévention,234,3000,8,0,10,2025,0,1,rainy,9610,135.0,199.0,281.0,279.0,94.0,189.85714285714286,185.78571428571428,183.6
2025-10-27,MED013,Cétirizine 10mg,Antiallergique,52,1200,5,0,10,2025,0,1,rainy,2134,20.0,37.0,40.0,57.0,20.0,35.142857142857146,34.57142857142857,35.4
2025-10-27,MED014,Oméprazole 20mg,Gastrique,37,2500,6,0,10,2025,0,1,rainy,825,20.0,51.0,48.0,58.0,30.0,37.142857142857146,38.92857142857143,38.63333333333333
2025-10-27,MED015,Salbutamol inhalateur,Respiratoire,15,4500,7,0,10,2025,0,1,rainy,423,9.0,16.0,24.0,23.0,7.0,17.428571428571427,16.785714285714285,16.433333333333334
2025-10-28,MED001,Paracétamol 500mg,Antalgique,154,1500,9,1,10,2025,0,1,rainy,4470,126.0,45.0,153.0,113.0,57.0,108.28571428571429,106.21428571428571,102.46666666666667
2025-10-28,MED002,Amoxicilline 500mg,Antibiotique,106,3500,8,1,10,2025,0,1,rainy,2630,93.0,45.0,62.0,69.0,33.0,71.0,66.64285714285714,67.0
2025-10-28,MED003,Arthéméther 20mg,Antipaludéen,616,2500,10,1,10,2025,0,1,rainy,25789,530.0,242.0,768.0,612.0,395.0,468.14285714285717,499.2857142857143,515.2666666666667
2025-10-28,MED004,SRO (Sel Réhydratation),Réhydratation,78,500,9,1,10,2025,0,1,rainy,3018,95.0,32.0,76.0,75.0,28.0,65.85714285714286,65.64285714285714,64.7
2025-10-28,MED005,Métronidazole 250mg,Antiparasitaire,52,2000,7,1,10,2025,0,1,rainy,2260,59.0,36.0,55.0,46.0,33.0,48.285714285714285,51.642857142857146,48.833333333333336
2025-10-28,MED006,Ibuprofène 400mg,Anti-inflammatoire,81,1800,6,1,10,2025,0,1,rainy,3060,79.0,29.0,58.0,77.0,25.0,61.0,60.214285714285715,61.5
2025-10-28,MED007,Ciprofloxacine 500mg,Antibiotique,36,4000,8,1,10,2025,0,1,rainy,1072,54.0,17.0,42.0,58.0,17.0,37.42857142857143,35.642857142857146,37.733333333333334
2025-10-28,MED008,Quinine 300mg,Antipaludéen,282,5000,9,1,10,2025,0,1,rainy,11649,181.0,79.0,234.0,265.0,109.0,177.57142857142858,187.35714285714286,198.63333333333333
2025-10-28,MED009,ORS + Zinc,Réhydratation,68,800,8,1,10,2025,0,1,rainy,1639,106.0,38.0,89.0,97.0,47.0,68.85714285714286,69.28571428571429,75.83333333333333
2025-10-28,MED010,Ceftriaxone 1g,Antibiotique,28,6000,9,1,10,2025,0,1,rainy,564,31.0,16.0,36.0,26.0,10.0,21.428571428571427,22.428571428571427,22.933333333333334
2025-10-28,MED011,Vaccin Méningite,Vaccin,14,8000,10,1,10,2025,0,1,rainy,287,11.0,6.0,10.0,14.0,7.0,9.714285714285714,9.428571428571429,10.033333333333333
2025-10-28,MED012,Moustiquaire imprégnée,Prévention,206,3000,8,1,10,2025,0,1,rainy,7189,234.0,118.0,227.0,261.0,111.0,186.85714285714286,181.85714285714286,186.76666666666668
2025-10-28,MED013,Cétirizine 10mg,Antiallergique,45,1200,5,1,10,2025,0,1,rainy,1672,52.0,15.0,48.0,34.0,20.0,34.714285714285715,35.357142857142854,36.233333333333334
2025-10-28,MED014,Oméprazole 20mg,Gastrique,66,2500,6,1,10,2025,0,1,rainy,1220,37.0,21.0,59.0,62.0,21.0,38.142857142857146,39.214285714285715,40.13333333333333
2025-10-28,MED015,Salbutamol inhalateur,Respiratoire,23,4500,7,1,10,2025,0,1,rainy,503,15.0,11.0,25.0,21.0,12.0,17.142857142857142,16.928571428571427,16.8
2025-10-29,MED001,Paracétamol 500mg,Antalgique,118,1500,9,2,10,2025,0,1,rainy,1886,154.0,52.0,158.0,143.0,124.0,102.57142857142857,104.42857142857143,102.26666666666667
2025-10-29,MED002,Amoxicilline 500mg,Antibiotique,68,3500,8,2,10,2025,0,1,rainy,1672,106.0,42.0,87.0,70.0,89.0,68.28571428571429,66.5,66.3
2025-10-29,MED003,Arthéméther 20mg,Antipaludéen,617,2500,10,2,10,2025,0,1,rainy,25906,616.0,232.0,579.0,608.0,625.0,473.57142857142856,499.92857142857144,515.0
2025-10-29,MED004,SRO (Sel Réhydratation),Réhydratation,93,500,9,2,10,2025,0,1,rainy,4107,78.0,48.0,88.0,106.0,70.0,66.57142857142857,64.71428571428571,65.46666666666667
2025-10-29,MED005,Métronidazole 250mg,Antiparasitaire,66,2000,7,2,10,2025,0,1,rainy,1468,52.0,35.0,66.0,70.0,64.0,48.285714285714285,51.357142857142854,48.9
2025-10-29,MED006,Ibuprofène 400mg,Anti-inflammatoire,69,1800,6,2,10,2025,0,1,rainy,1697,81.0,31.0,63.0,64.0,61.0,61.857142857142854,60.57142857142857,61.766666666666666
2025-10-29,MED007,Ciprofloxacine 500mg,Antibiotique,43,4000,8,2,10,2025,0,1,rainy,1513,36.0,18.0,60.0,50.0,41.0,35.0,35.142857142857146,37.8
2025-10-29,MED008,Quinine 300mg,Antipaludéen,231,5000,9,2,10,2025,0,1,rainy,6135,282.0,123.0,233.0,295.0,272.0,177.28571428571428,182.78571428571428,197.26666666666668
2025-10-29,MED009,ORS + Zinc,Réhydratation,73,800,8,2,10,2025,0,1,rainy,1143,68.0,48.0,109.0,115.0,117.0,63.714285714285715,66.28571428571429,74.36666666666666
2025-10-29,MED010,Ceftriaxone 1g,Antibiotique,24,6000,9,2,10,2025,0,1,rainy,437,28.0,12.0,26.0,32.0,37.0,21.142857142857142,21.857142857142858,22.5
2025-10-29,MED011,Vaccin Méningite,Vaccin,15,8000,10,2,10,2025,0,1,rainy,275,14.0,4.0,12.0,9.0,10.0,10.142857142857142,9.857142857142858,10.2
2025-10-29,MED012,Moustiquaire imprégnée,Prévention,258,3000,8,2,10,2025,0,1,rainy,6854,206.0,135.0,287.0,162.0,210.0,182.71428571428572,188.71428571428572,188.36666666666667
2025-10-29,MED013,Cétirizine 10mg,Antiallergique,33,1200,5,2,10,2025,0,1,rainy,1299,45.0,20.0,44.0,52.0,40.0,33.142857142857146,34.0,36.0
2025-10-29,MED014,Oméprazole 20mg,Gastrique,54,2500,6,2,10,2025,0,1,rainy,1191,66.0,20.0,44.0,55.0,45.0,39.57142857142857,39.142857142857146,40.43333333333333
2025-10-29,MED015,Salbutamol inhalateur,Respiratoire,25,4500,7,2,10,2025,0,1,rainy,408,23.0,9.0,26.0,24.0,25.0,17.0,17.0,16.8
2025-10-30,MED001,Paracétamol 500mg,Antalgique,78,1500,9,3,10,2025,0,1,rainy,2929,118.0,126.0,114.0,111.0,160.0,97.42857142857143,102.07142857142857,99.53333333333333
2025-10-30,MED002,Amoxicilline 500mg,Antibiotique,75,3500,8,3,10,2025,0,1,rainy,1775,68.0,93.0,69.0,58.0,97.0,69.14285714285714,67.71428571428571,65.56666666666666
2025-10-30,MED003,Arthéméther 20mg,Antipaludéen,387,2500,10,3,10,2025,0,1,rainy,15767,617.0,530.0,467.0,426.0,529.0,462.14285714285717,497.14285714285717,510.26666666666665
2025-10-30,MED004,SRO (Sel Réhydratation),Réhydratation,55,500,9,3,10,2025,0,1,rainy,1147,93.0,95.0,63.0,51.0,71.0,65.42857142857143,65.0,64.93333333333334
2025-10-30,MED005,Métronidazole 250mg,Antiparasitaire,48,2000,7,3,10,2025,0,1,rainy,2030,66.0,59.0,38.0,53.0,50.0,49.714285714285715,51.0,48.833333333333336
2025-10-30,MED006,Ibuprofène 400mg,Anti-inflammatoire,43,1800,6,3,10,2025,0,1,rainy,1632,69.0,79.0,77.0,56.0,79.0,57.0,59.642857142857146,60.56666666666667
2025-10-30,MED007,Ciprofloxacine 500mg,Antibiotique,39,4000,8,3,10,2025,0,1,rainy,1082,43.0,54.0,43.0,46.0,37.0,34.42857142857143,34.642857142857146,37.86666666666667
2025-10-30,MED008,Quinine 300mg,Antipaludéen,200,5000,9,3,10,2025,0,1,rainy,8794,231.0,181.0,196.0,165.0,290.0,177.85714285714286,185.28571428571428,194.26666666666668
2025-10-30,MED009,ORS + Zinc,Réhydratation,60,800,8,3,10,2025,0,1,rainy,1158,73.0,106.0,57.0,58.0,82.0,64.14285714285714,66.42857142857143,73.63333333333334
2025-10-30,MED010,Ceftriaxone 1g,Antibiotique,28,6000,9,3,10,2025,0,1,rainy,981,24.0,31.0,15.0,21.0,22.0,23.0,22.357142857142858,22.7
2025-10-30,MED011,Vaccin Méningite,Vaccin,9,8000,10,3,10,2025,0,1,rainy,289,15.0,11.0,9.0,8.0,14.0,10.142857142857142,9.928571428571429,10.033333333333333
2025-10-30,MED012,Moustiquaire imprégnée,Prévention,200,3000,8,3,10,2025,0,1,rainy,7638,258.0,234.0,129.0,178.0,234.0,192.85714285714286,190.28571428571428,187.23333333333332
2025-10-30,MED013,Cétirizine 10mg,Antiallergique,43,1200,5,3,10,2025,0,1,rainy,1195,33.0,52.0,30.0,38.0,53.0,35.0,34.357142857142854,35.666666666666664
2025-10-30,MED014,Oméprazole 20mg,Gastrique,35,2500,6,3,10,2025,0,1,rainy,1196,54.0,37.0,28.0,30.0,37.0,40.57142857142857,39.5,40.36666666666667
2025-10-30,MED015,Salbutamol inhalateur,Respiratoire,15,4500,7,3,10,2025,0,1,rainy,492,25.0,15.0,20.0,16.0,15.0,16.285714285714285,16.928571428571427,16.8
2025-10-31,MED001,Paracétamol 500mg,Antalgique,91,1500,9,4,10,2025,0,1,rainy,1782,78.0,154.0,109.0,84.0,142.0,94.85714285714286,102.57142857142857,97.83333333333333
2025-10-31,MED002,Amoxicilline 500mg,Antibiotique,66,3500,8,4,10,2025,0,1,rainy,2358,75.0,106.0,55.0,75.0,73.0,70.71428571428571,67.07142857142857,65.33333333333333
2025-10-31,MED003,Arthéméther 20mg,Antipaludéen,619,2500,10,4,10,2025,0,1,rainy,18446,387.0,616.0,611.0,535.0,553.0,463.2857142857143,503.14285714285717,512.4666666666667
2025-10-31,MED004,SRO (Sel Réhydratation),Réhydratation,50,500,9,4,10,2025,0,1,rainy,1372,55.0,78.0,57.0,61.0,82.0,64.42857142857143,64.21428571428571,63.86666666666667
2025-10-31,MED005,Métronidazole 250mg,Antiparasitaire,56,2000,7,4,10,2025,0,1,rainy,1533,48.0,52.0,52.0,58.0,70.0,50.285714285714285,50.857142857142854,48.36666666666667
2025-10-31,MED006,Ibuprofène 400mg,Anti-inflammatoire,67,1800,6,4,10,2025,0,1,rainy,2024,43.0,81.0,67.0,77.0,93.0,57.0,58.92857142857143,59.7
2025-10-31,MED007,Ciprofloxacine 500mg,Antibiotique,31,4000,8,4,10,2025,0,1,rainy,1205,39.0,36.0,34.0,26.0,60.0,34.0,35.0,36.9
2025-10-31,MED008,Quinine 300mg,Antipaludéen,131,5000,9,4,10,2025,0,1,rainy,4027,200.0,282.0,149.0,185.0,284.0,175.28571428571428,181.42857142857142,189.16666666666666
2025-10-31,MED009,ORS + Zinc,Réhydratation,59,800,8,4,10,2025,0,1,rainy,1003,60.0,68.0,56.0,70.0,111.0,64.57142857142857,65.64285714285714,71.9
2025-10-31,MED010,Ceftriaxone 1g,Antibiotique,22,6000,9,4,10,2025,0,1,rainy,659,28.0,28.0,22.0,18.0,23.0,23.0,22.642857142857142,22.666666666666668
2025-10-31,MED011,Vaccin Méningite,Vaccin,11,8000,10,4,10,2025,0,1,rainy,410,9.0,14.0,12.0,12.0,14.0,10.0,9.857142857142858,9.933333333333334
2025-10-31,MED012,Moustiquaire imprégnée,Prévention,198,3000,8,4,10,2025,0,1,rainy,5402,200.0,206.0,199.0,192.0,233.0,192.71428571428572,190.71428571428572,186.06666666666666
2025-10-31,MED013,Cétirizine 10mg,Antiallergique,37,1200,5,4,10,2025,0,1,rainy,1195,43.0,45.0,37.0,28.0,50.0,35.0,35.0,35.233333333333334
2025-10-31,MED014,Oméprazole 20mg,Gastrique,38,2500,6,4,10,2025,0,1,rainy,1250,35.0,66.0,51.0,44.0,41.0,38.714285714285715,39.07142857142857,40.266666666666666
2025-10-31,MED015,Salbutamol inhalateur,Respiratoire,20,4500,7,4,10,2025,0,1,rainy,415,15.0,23.0,16.0,11.0,21.0,16.857142857142858,17.571428571428573,16.766666666666666
2025-11-01,MED001,Paracétamol 500mg,Antalgique,59,1500,9,5,11,2025,1,0,dry,979,91.0,118.0,45.0,69.0,68.0,96.85714285714286,101.85714285714286,97.53333333333333
2025-11-01,MED002,Amoxicilline 500mg,Antibiotique,21,3500,8,5,11,2025,1,0,dry,496,66.0,68.0,45.0,43.0,82.0,67.28571428571429,65.5,63.3
2025-11-01,MED003,Arthéméther 20mg,Antipaludéen,30,2500,10,5,11,2025,1,0,dry,568,619.0,617.0,242.0,238.0,502.0,433.0,488.2857142857143,496.73333333333335
2025-11-01,MED004,SRO (Sel Réhydratation),Réhydratation,15,500,9,5,11,2025,1,0,dry,597,50.0,93.0,32.0,36.0,80.0,62.0,62.714285714285715,61.7
2025-11-01,MED005,Métronidazole 250mg,Antiparasitaire,13,2000,7,5,11,2025,1,0,dry,373,56.0,66.0,36.0,34.0,45.0,47.0,49.357142857142854,47.3
2025-11-01,MED006,Ibuprofène 400mg,Anti-inflammatoire,37,1800,6,5,11,2025,1,0,dry,1477,67.0,69.0,29.0,26.0,43.0,58.142857142857146,59.714285714285715,59.5
2025-11-01,MED007,Ciprofloxacine 500mg,Antibiotique,13,4000,8,5,11,2025,1,0,dry,468,31.0,43.0,17.0,16.0,40.0,33.42857142857143,34.785714285714285,36.0
2025-11-01,MED008,Quinine 300mg,Antipaludéen,9,5000,9,5,11,2025,1,0,dry,293,131.0,231.0,79.0,118.0,175.0,165.28571428571428,173.64285714285714,183.63333333333333
2025-11-01,MED009,ORS + Zinc,Réhydratation,12,800,8,5,11,2025,1,0,dry,346,59.0,73.0,38.0,46.0,88.0,60.857142857142854,63.214285714285715,69.36666666666666
2025-11-01,MED010,Ceftriaxone 1g,Antibiotique,6,6000,9,5,11,2025,1,0,dry,154,22.0,24.0,16.0,11.0,24.0,21.571428571428573,22.285714285714285,22.066666666666666
2025-11-01,MED011,Vaccin Méningite,Vaccin,10,8000,10,5,11,2025,1,0,dry,435,11.0,15.0,6.0,6.0,8.0,10.571428571428571,10.142857142857142,10.0
2025-11-01,MED012,Moustiquaire imprégnée,Prévention,9,3000,8,5,11,2025,1,0,dry,285,198.0,258.0,118.0,94.0,201.0,177.14285714285714,184.64285714285714,179.66666666666666
2025-11-01,MED013,Cétirizine 10mg,Antiallergique,29,1200,5,5,11,2025,1,0,dry,596,37.0,33.0,15.0,27.0,30.0,37.0,35.142857142857146,35.2
2025-11-01,MED014,Oméprazole 20mg,Gastrique,26,2500,6,5,11,2025,1,0,dry,445,38.0,54.0,21.0,22.0,40.0,39.42857142857143,39.357142857142854,39.8
2025-11-01,MED015,Salbutamol inhalateur,Respiratoire,18,4500,7,5,11,2025,1,0,dry,630,20.0,25.0,11.0,7.0,12.0,17.857142857142858,18.357142857142858,16.966666666666665
2025-11-02,MED001,Paracétamol 500mg,Antalgique,42,1500,9,6,11,2025,1,0,dry,692,59.0,78.0,52.0,51.0,88.0,95.42857142857143,101.21428571428571,96.0
2025-11-02,MED002,Amoxicilline 500mg,Antibiotique,29,3500,8,6,11,2025,1,0,dry,704,21.0,75.0,42.0,39.0,60.0,65.42857142857143,64.78571428571429,62.266666666666666
2025-11-02,MED003,Arthéméther 20mg,Antipaludéen,21,2500,10,6,11,2025,1,0,dry,362,30.0,387.0,232.0,296.0,596.0,402.85714285714283,468.64285714285717,477.56666666666666
2025-11-02,MED004,SRO (Sel Réhydratation),Réhydratation,10,500,9,6,11,2025,1,0,dry,203,15.0,55.0,48.0,27.0,63.0,56.57142857142857,61.5,59.93333333333333
2025-11-02,MED005,Métronidazole 250mg,Antiparasitaire,14,2000,7,6,11,2025,1,0,dry,345,13.0,48.0,35.0,35.0,59.0,44.0,47.857142857142854,45.8
2025-11-02,MED006,Ibuprofène 400mg,Anti-inflammatoire,35,1800,6,6,11,2025,1,0,dry,707,37.0,43.0,31.0,36.0,66.0,58.714285714285715,59.642857142857146,58.46666666666667
2025-11-02,MED007,Ciprofloxacine 500mg,Antibiotique,13,4000,8,6,11,2025,1,0,dry,463,13.0,39.0,18.0,22.0,38.0,32.714285714285715,34.142857142857146,35.166666666666664
2025-11-02,MED008,Quinine 300mg,Antipaludéen,10,5000,9,6,11,2025,1,0,dry,330,9.0,200.0,123.0,90.0,226.0,149.14285714285714,167.92857142857142,176.43333333333334
2025-11-02,MED009,ORS + Zinc,Réhydratation,18,800,8,6,11,2025,1,0,dry,393,12.0,60.0,48.0,33.0,87.0,56.57142857142857,62.142857142857146,67.06666666666666
2025-11-02,MED010,Ceftriaxone 1g,Antibiotique,8,6000,9,6,11,2025,1,0,dry,332,6.0,28.0,12.0,15.0,28.0,21.0,21.785714285714285,21.4
2025-11-02,MED011,Vaccin Méningite,Vaccin,6,8000,10,6,11,2025,1,0,dry,100,10.0,9.0,4.0,5.0,11.0,10.857142857142858,10.214285714285714,9.833333333333334
2025-11-02,MED012,Moustiquaire imprégnée,Prévention,6,3000,8,6,11,2025,1,0,dry,203,9.0,200.0,135.0,104.0,156.0,158.71428571428572,177.64285714285714,174.66666666666666
2025-11-02,MED013,Cétirizine 10mg,Antiallergique,23,1200,5,6,11,2025,1,0,dry,476,29.0,43.0,20.0,19.0,27.0,37.42857142857143,35.42857142857143,35.06666666666667
2025-11-02,MED014,Oméprazole 20mg,Gastrique,23,2500,6,6,11,2025,1,0,dry,768,26.0,35.0,20.0,24.0,48.0,39.857142857142854,39.285714285714285,38.96666666666667
2025-11-02,MED015,Salbutamol inhalateur,Respiratoire,18,4500,7,6,11,2025,1,0,dry,432,18.0,15.0,9.0,10.0,12.0,19.142857142857142,18.928571428571427,17.166666666666668
2025-11-03,MED001,Paracétamol 500mg,Antalgique,111,1500,9,0,11,2025,0,0,dry,4814,42.0,91.0,126.0,118.0,54.0,93.28571428571429,100.71428571428571,97.9
2025-11-03,MED002,Amoxicilline 500mg,Antibiotique,58,3500,8,0,11,2025,0,0,dry,2232,29.0,66.0,93.0,89.0,32.0,60.42857142857143,62.57142857142857,63.13333333333333
2025-11-03,MED003,Arthéméther 20mg,Antipaludéen,57,2500,10,0,11,2025,0,0,dry,1320,21.0,619.0,530.0,842.0,393.0,335.2857142857143,412.57142857142856,466.3666666666667
2025-11-03,MED004,SRO (Sel Réhydratation),Réhydratation,26,500,9,0,11,2025,0,0,dry,1019,10.0,50.0,95.0,101.0,27.0,46.714285714285715,56.142857142857146,59.9
2025-11-03,MED005,Métronidazole 250mg,Antiparasitaire,26,2000,7,0,11,2025,0,0,dry,1050,14.0,56.0,59.0,80.0,31.0,39.285714285714285,44.0,45.63333333333333
2025-11-03,MED006,Ibuprofène 400mg,Anti-inflammatoire,84,1800,6,0,11,2025,0,0,dry,1441,35.0,67.0,79.0,99.0,35.0,59.42857142857143,58.57142857142857,60.1
2025-11-03,MED007,Ciprofloxacine 500mg,Antibiotique,21,4000,8,0,11,2025,0,0,dry,409,13.0,31.0,54.0,35.0,16.0,28.0,33.142857142857146,35.333333333333336
2025-11-03,MED008,Quinine 300mg,Antipaludéen,19,5000,9,0,11,2025,0,0,dry,359,10.0,131.0,181.0,293.0,98.0,126.0,148.35714285714286,173.8
2025-11-03,MED009,ORS + Zinc,Réhydratation,38,800,8,0,11,2025,0,0,dry,596,18.0,59.0,106.0,77.0,54.0,46.857142857142854,59.357142857142854,66.53333333333333
2025-11-03,MED010,Ceftriaxone 1g,Antibiotique,15,6000,9,0,11,2025,0,0,dry,308,8.0,22.0,31.0,31.0,9.0,18.714285714285715,20.642857142857142,21.6
2025-11-03,MED011,Vaccin Méningite,Vaccin,24,8000,10,0,11,2025,0,0,dry,842,6.0,11.0,11.0,14.0,5.0,12.714285714285714,10.928571428571429,10.466666666666667
2025-11-03,MED012,Moustiquaire imprégnée,Prévention,20,3000,8,0,11,2025,0,0,dry,883,6.0,198.0,234.0,281.0,111.0,128.14285714285714,159.0,171.63333333333333
2025-11-03,MED013,Cétirizine 10mg,Antiallergique,59,1200,5,0,11,2025,0,0,dry,1299,23.0,37.0,52.0,40.0,23.0,38.42857142857143,36.785714285714285,36.266666666666666
2025-11-03,MED014,Oméprazole 20mg,Gastrique,42,2500,6,0,11,2025,0,0,dry,910,23.0,38.0,37.0,48.0,25.0,40.57142857142857,38.857142857142854,39.53333333333333
2025-11-03,MED015,Salbutamol inhalateur,Respiratoire,52,4500,7,0,11,2025,0,0,dry,843,18.0,20.0,15.0,24.0,11.0,24.428571428571427,20.928571428571427,18.533333333333335
2025-11-04,MED001,Paracétamol 500mg,Antalgique,76,1500,9,1,11,2025,0,0,dry,2526,111.0,59.0,154.0,153.0,65.0,82.14285714285714,95.21428571428571,98.26666666666667
2025-11-04,MED002,Amoxicilline 500mg,Antibiotique,57,3500,8,1,11,2025,0,0,dry,1992,58.0,21.0,106.0,62.0,47.0,53.42857142857143,62.214285714285715,63.46666666666667
